Country_Code,Country,Date,CO_cities_count,NO2_cities_count,O3_cities_count,PM10_cities_count,PM25_cities_count,SO2_cities_count,CO_locations_count,NO2_locations_count,O3_locations_count,PM10_locations_count,PM25_locations_count,SO2_locations_count,CO_sources_count,NO2_sources_count,O3_sources_count,PM10_sources_count,PM25_sources_count,SO2_sources_count,CO_units_count,NO2_units_count,O3_units_count,PM10_units_count,PM25_units_count,SO2_units_count,CO_value_count,NO2_value_count,O3_value_count,PM10_value_count,PM25_value_count,SO2_value_count,CO_value_max,NO2_value_max,O3_value_max,PM10_value_max,PM25_value_max,SO2_value_max,CO_value_mean,NO2_value_mean,O3_value_mean,PM10_value_mean,PM25_value_mean,SO2_value_mean,CO_value_median,NO2_value_median,O3_value_median,PM10_value_median,PM25_value_median,SO2_value_median,CO_value_p90,NO2_value_p90,O3_value_p90,PM10_value_p90,PM25_value_p90,SO2_value_p90,CO_value_p95,NO2_value_p95,O3_value_p95,PM10_value_p95,PM25_value_p95,SO2_value_p95,CO_value_std,NO2_value_std,O3_value_std,PM10_value_std,PM25_value_std,SO2_value_std,total_records,observed_pollutants,total_locations,total_cities,total_sources,year,month,quarter,time_index_months,month_sin,month_cos,future_PM25_value_p95_h1,future_PM10_value_p95_h1,future_PM25_value_p95_h3,future_PM10_value_p95_h3,PM25_p95_rel_p90_threshold,PM25_p95_rel_p90_history_count,PM25_p95_rel_p90_h1,PM25_p95_rel_p90_h3,PM10_p95_rel_p90_threshold,PM10_p95_rel_p90_history_count,PM10_p95_rel_p90_h1,PM10_p95_rel_p90_h3,PM25_value_p95_lag_1,PM10_value_p95_lag_1,O3_value_p95_lag_1,NO2_value_p95_lag_1,PM25_value_p95_lag_2,PM10_value_p95_lag_2,O3_value_p95_lag_2,NO2_value_p95_lag_2,PM25_value_p95_lag_3,PM10_value_p95_lag_3,O3_value_p95_lag_3,NO2_value_p95_lag_3,PM25_value_p95_roll_mean_3,PM25_value_p95_roll_max_3,PM25_value_p95_roll_std_3,PM10_value_p95_roll_mean_3,PM10_value_p95_roll_max_3,PM10_value_p95_roll_std_3,PM25_value_p95_country_anomaly,PM25_value_p95_country_zscore,PM25_value_p95_country_history_count,PM10_value_p95_country_anomaly,PM10_value_p95_country_zscore,PM10_value_p95_country_history_count,O3_value_p95_country_anomaly,O3_value_p95_country_zscore,O3_value_p95_country_history_count,NO2_value_p95_country_anomaly,NO2_value_p95_country_zscore,NO2_value_p95_country_history_count
IN,India,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,20000.0,15.0,53.0,134.0,112.0,38.0,19500.0,15.0,39.0,134.0,112.0,22.0,19500.0,15.0,39.0,134.0,112.0,22.0,19900.0,15.0,50.2,134.0,112.0,34.8,19950.0,15.0,51.6,134.0,112.0,36.4,707.1067811865476,,19.79898987322333,,,22.62741699796952,9,6,9,0,7,2022,3,1,96,1.0,6.123233995736766e-17,,,33.772,52.153,274.4215,20,,0,471.1250000000001,18,,0,,,,100.7,225.25,292.65,96.462,38.872,,,,,154.315,225.25,100.3172390469355,237.5949999999999,292.65,77.85952767645075,-26.755078947368418,-0.11868986840882398,19.0,-61.059294117647056,-0.31516862924884714,17.0,-18.291249999999998,-0.1839963348181474,18.0,-30.530687499999992,-0.6153083944670037,16.0
IN,India,2022-05-01,,,0.0,,0.0,,,,1.0,,2.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,2.0,,,,9.79,,985.0,,,,9.79,,500.725,,,,9.79,,500.725,,,,9.79,,888.145,,,,9.79,,936.5725,,,,,,684.8682729182307,,3,2,3,0,2,2022,5,2,98,0.49999999999999994,-0.8660254037844387,33.772,52.153,44.34,87.57,283.75,21,0,0,471.1250000000001,18,0,0,,,,,112.0,134.0,51.6,15.0,,,,100.7,168.625,225.25,80.0798429693765,213.32499999999993,292.65,112.18249083524574,799.155175,3.6409749211596694,20.0,,,18.0,-59.13855263157894,-0.6115598670184575,19.0,,,17.0
IN,India,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,990.0,16.62,14.59,52.9,34.3,8.61,495.0,13.315,11.206666666666663,32.776666666666664,21.96,8.61,495.0,13.315,11.0,45.43,29.02,8.61,891.0,15.959,13.872,51.406,33.244,8.61,940.5,16.2895,14.231,52.153,33.772,8.61,700.035713374682,4.67397582364308,3.284879500580399,28.6301001278957,17.00704559880992,,14,6,14,0,6,2022,6,2,99,1.2246467991473532e-16,-1.0,36.579999999999984,82.375,5.1765,71.00299999999999,282.7135,22,0,0,453.4999999999999,19,0,0,936.5725,,9.79,,,,,,112.0,134.0,51.6,15.0,524.28625,936.5725,583.0608063299445,134.0,134.0,,-141.70033333333333,-0.5133980821385873,21.0,-139.5141111111111,-0.7401237270657564,18.0,-51.74062499999999,-0.5443722170865536,20.0,-27.445264705882348,-0.5645987373753085,17.0
IN,India,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,14.0,13.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,14.0,13.0,9.0,9510.0,71.33,214.2,89.2,41.5,23.34,1810.0,16.31692307692308,24.218461538461536,42.91428571428571,18.14692307692308,6.77888888888889,980.0,11.72,10.58,40.18,17.48,4.72,3196.0000000000005,28.56600000000001,25.44400000000001,74.97400000000002,33.226,12.796000000000005,5801.999999999991,46.48999999999994,102.47999999999972,82.375,36.579999999999984,18.067999999999994,2527.650424142284,18.60041638629603,57.65688016853869,24.27442773286822,13.485006108400164,7.012776633481999,75,6,75,0,6,2022,7,3,100,-0.4999999999999997,-0.8660254037844388,44.34,87.57,267.69999999999993,449.0,281.677,23,0,0,435.8750000000002,20,0,1,33.772,52.153,14.231,16.2895,936.5725,,9.79,,,,,,360.7815,936.5725,500.1813288765885,93.07649999999994,134.0,57.874568719775354,-132.4514090909091,-0.4886748230619944,22.0,-101.94926315789473,-0.54821696087733,19.0,38.97221428571401,0.41759542888347834,21.0,4.27997222222217,0.08991454224106707,18.0
IN,India,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,3.0,1230.0,157.02,36.63,89.1,44.7,6.98,610.0,47.2675,14.286,47.2325,24.3025,3.456666666666667,605.0,16.025,10.0,49.915000000000006,26.255,2.07,1074.0,115.05900000000004,27.330000000000005,86.04,43.98,5.998000000000001,1151.9999999999998,136.03949999999998,31.98,87.57,44.34,6.489,509.44414152420416,73.56300400563678,12.923760288708548,43.50650784652797,22.577112857936463,3.074253296872809,24,6,24,0,6,2022,8,3,101,-0.8660254037844384,-0.5000000000000004,5.1765,71.00299999999999,,,280.6405,24,0,,418.25,21,0,,36.579999999999984,82.375,102.47999999999972,46.48999999999994,33.772,52.153,14.231,16.2895,936.5725,,9.79,,335.6415,936.5725,520.423405782974,67.26399999999994,82.375,21.37018114101984,-118.93265217391306,-0.4467010633954607,23.0,-91.6568,-0.5024076833483322,20.0,-33.29924999999999,-0.3641077529336543,22.0,93.60421052631577,2.023011507204298,19.0
IN,India,2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,1960.0,3.35,22.0,77.24,5.21,23.82,772.5,2.345,14.3,34.63999999999999,4.875,12.22,565.0,2.345,14.3,14.87,4.875,12.22,1573.0000000000002,3.149,20.46,64.76599999999999,5.143,21.5,1766.4999999999995,3.2495,21.23,71.00299999999999,5.1765,22.66,839.6576683387106,1.4212846301849604,10.889444430272832,36.92439437553445,0.4737615433949868,16.404877323527902,15,6,15,0,6,2022,9,3,102,-1.0,-1.8369701987210297e-16,267.69999999999993,449.0,,,279.604,25,0,,405.6900000000003,22,1,,44.34,87.57,31.98,136.03949999999998,36.579999999999984,82.375,102.47999999999972,46.48999999999994,33.772,52.153,14.231,16.2895,38.23066666666666,44.34,5.473954816515369,74.03266666666663,87.57,19.12555532091378,-153.140625,-0.5855709886980692,24.0,-103.85919047619049,-0.5804228943878368,21.0,-42.601456521739124,-0.4753508727894255,23.0,-43.86599999999999,-0.8832940218381468,20.0
IN,India,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,305.0,310.0,294.0,301.0,304.0,302.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,305.0,310.0,294.0,301.0,304.0,302.0,8970.0,952.91,760.0,1985.0,1060.0,726.63,1068.2013770491803,34.44367741935484,19.471159421768707,185.85392026578072,95.06134868421051,16.938476821192054,840.0,21.605,10.63,134.0,67.81,9.485,2052.0000000000005,71.455,37.045,357.6,227.4,27.389000000000003,2670.0,89.92,47.33599999999997,449.0,267.69999999999993,37.93749999999999,989.756419839693,65.91469914314902,48.49615214830578,206.82905336028975,98.5803484615241,47.63027460346817,1816,6,1816,0,6,2022,10,4,103,-0.8660254037844386,0.5000000000000001,,,,,278.5675,26,,,442.85,23,,,5.1765,71.00299999999999,21.23,3.2495,44.34,87.57,31.98,136.03949999999998,36.579999999999984,82.375,102.47999999999972,46.48999999999994,28.69883333333333,44.34,20.73715322996989,80.31599999999996,87.57,8.473251028973497,115.50849999999994,0.4479803726944918,25.0,278.8586818181818,1.5842171472294742,22.0,-14.720395833333349,-0.1671225326663276,24.0,44.893357142857155,0.9098444583660501,21.0
IN,India,2023-08-01,,,,,1.0,,,,,,5.0,,,,,,1.0,,,,,,1.0,,,,,,5.0,,,,,,68.0,,,,,,40.0,,,,,,39.0,,,,,,65.6,,,,,,66.8,,,,,,25.93260495977988,,5,1,5,1,1,2023,8,3,113,-0.8660254037844384,-0.5000000000000004,,,,,277.531,27,,,442.85,23,,,,,,,,,,,,,,,105.73883333333332,267.69999999999993,141.62277205337864,202.5243333333333,449.0,213.6148568483319,-89.8341346153846,-0.3541700743461426,26.0,,,23.0,,,25.0,,,22.0
ID,Indonesia,2016-11-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,28.4,,,,,,28.4,,,,,,28.4,,,,,,28.4,,,,,,28.4,,,,,,,,1,1,1,0,1,2016,11,4,32,-0.5000000000000004,0.8660254037844384,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
ID,Indonesia,2023-08-01,,,0.0,,0.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,0.032,,28.0,,,,0.032,,28.0,,,,0.032,,28.0,,,,0.032,,28.0,,,,0.032,,28.0,,,,,,,,2,2,2,0,2,2023,8,3,113,-0.8660254037844384,-0.5000000000000004,,,,,,2,,,,0,,,,,,,,,,,,,,,28.4,28.4,,,,,,,1.0,,,0.0,,,0.0,,,0.0
IQ,Iraq,2023-06-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,45.0,,,,,,45.0,,,,,,45.0,,,,,,45.0,,,,,,45.0,,,,,,,,1,1,1,0,1,2023,6,2,111,1.2246467991473532e-16,-1.0,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
IQ,Iraq,2023-08-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,291.312,9.492,34.388,74.433,27.081,1244.129,291.312,9.492,34.388,74.433,27.081,1244.129,291.312,9.492,34.388,74.433,27.081,1244.129,291.312,9.492,34.388,74.433,27.081,1244.129,291.312,9.492,34.388,74.433,27.081,1244.129,,,,,,,6,6,6,6,6,2023,8,3,113,-0.8660254037844384,-0.5000000000000004,,,,,,2,,,,1,,,,,,,45.0,,,,,,,,45.0,45.0,,,,,,,1.0,,,0.0,,,0.0,,,0.0
IE,Ireland,2018-04-01,0.0,0.0,,,,0.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,0.05735562,61.52555985,,,,1.48986174,0.05735562,61.52555985,,,,1.48986174,0.05735562,61.52555985,,,,1.48986174,0.05735562,61.52555985,,,,1.48986174,0.05735562,61.52555985,,,,1.48986174,,,,,,,3,3,3,0,3,2018,4,2,49,0.8660254037844387,-0.4999999999999998,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
IE,Ireland,2018-06-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,6.7,,,,,,6.7,,,,,,6.7,,,,,,6.7,,,,,,6.7,,,,,,,,1,1,1,0,1,2018,6,2,51,1.2246467991473532e-16,-1.0,,,,,,1,,,,0,,,,,,,,,,61.52555985,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,1.0
IE,Ireland,2020-02-01,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,12.07492237,,,,,,12.07492237,,,,,,12.07492237,,,,,,12.07492237,,,,,,12.07492237,,,,,,,1,1,1,1,1,2020,2,1,71,0.8660254037844386,0.5000000000000001,,,,,,1,,,,0,,,,,,,,,,,,,,,6.7,6.7,,,,,,,1.0,,,0.0,,,0.0,,,1.0
IE,Ireland,2021-03-01,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,23.80443505,,,,,,23.80443505,,,,,,23.80443505,,,,,,23.80443505,,,,,,23.80443505,,,,,,,,,,,1,1,1,0,1,2021,3,1,84,1.0,6.123233995736766e-17,,,,,,1,,,,0,,,,,,,,,,,,,,,6.7,6.7,,,,,,,1.0,,,0.0,,,0.0,,,1.0
IE,Ireland,2021-05-01,0.0,,0.0,,,0.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,478.82224,,44.79444,,,1.38689447,478.82224,,44.79444,,,1.38689447,478.82224,,44.79444,,,1.38689447,478.82224,,44.79444,,,1.38689447,478.82224,,44.79444,,,1.38689447,,,,,,,3,3,3,0,3,2021,5,2,86,0.49999999999999994,-0.8660254037844387,,,,,,1,,,,0,,,,,,,,,,23.80443505,,,,,6.7,6.7,,,,,,,1.0,,,0.0,,,0.0,,,2.0
IE,Ireland,2022-08-01,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,1,1,1,1,1,2022,8,3,101,-0.8660254037844384,-0.5000000000000004,,,,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,,1.0,,,2.0
IE,Ireland,2023-08-01,2.0,6.0,6.0,9.0,6.0,2.0,2.0,11.0,6.0,14.0,10.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,6.0,14.0,10.0,2.0,370.0,38.86,27.71,15.41,7.53,2.17,290.0,18.43909090909091,14.875,7.6778571428571425,4.4270000000000005,1.185,290.0,19.34,14.39,8.24,5.16,1.185,354.0,37.85,21.675,10.835,6.404999999999999,1.973,362.0,38.355,24.692500000000003,12.758,6.967499999999999,2.0715,113.1370849898476,14.041683983444049,7.0277642248442005,3.583962522493415,2.263385124591532,1.3930003589374986,45,6,45,31,9,2023,8,3,113,-0.8660254037844384,-0.5000000000000004,,,,,,3,,,,1,,,,,,,,,,,,,,,0.0,0.0,,,,,,,2.0,,,0.0,,,1.0,,,2.0
IL,Israel,2018-01-01,,0.0,0.0,,,0.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,0.044,0.0233,,,0.0003,,0.044,0.0233,,,0.0003,,0.044,0.0233,,,0.0003,,0.044,0.0233,,,0.0003,,0.044,0.0233,,,0.0003,,,,,,,3,3,3,0,3,2018,1,1,46,0.49999999999999994,0.8660254037844387,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
IL,Israel,2019-02-01,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,0.3,0.0333,0.0018,,,0.001,0.3,0.0333,0.0018,,,0.001,0.3,0.0333,0.0018,,,0.001,0.3,0.0333,0.0018,,,0.001,0.3,0.0333,0.0018,,,0.001,,,,,,,4,4,4,0,4,2019,2,1,59,0.8660254037844386,0.5000000000000001,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0
IL,Israel,2019-03-01,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,0.4,0.0145,0.0208,,,0.0017,0.4,0.0145,0.0208,,,0.0017,0.4,0.0145,0.0208,,,0.0017,0.4,0.0145,0.0208,,,0.0017,0.4,0.0145,0.0208,,,0.0017,,,,,,,4,4,4,0,4,2019,3,1,60,1.0,6.123233995736766e-17,,,,,,0,,,,0,,,,,0.0018,0.0333,,,,,,,,,,,,,,,,,0.0,,,0.0,,,2.0,,,2.0
IL,Israel,2019-04-01,0.0,0.0,0.0,,,0.0,71.0,71.0,71.0,,,67.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,109.0,109.0,109.0,,,103.0,0.7,0.1139,0.0578,,,0.0034,0.4064220183486238,0.0195954128440366,0.0163733944954128,,,0.0011388349514563,0.4,0.0191,0.0136,,,0.0009,0.7,0.0305,0.03592,,,0.0027,0.7,0.0323199999999999,0.0516799999999999,,,0.0032,0.2010505875892,0.0122780018983146,0.0134429221512029,,,0.001018672050761,430,4,280,0,4,2019,4,2,61,0.8660254037844387,-0.4999999999999998,,,,,,0,,,,0,,,,,0.0208,0.0145,,,0.0018,0.0333,,,,,,,,,,,,,0.0,,,0.0,0.0363799999999999,3.0940699274731944,3.0,0.0017199999999998952,0.11517197245823856,3.0
IT,Italy,2019-04-01,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,6.0,,,,,,6.0,,,,,,6.0,,,,,,6.0,,,,,,6.0,,,,,,,,,,,1,1,1,0,1,2019,4,2,61,0.8660254037844387,-0.4999999999999998,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
IT,Italy,2019-12-01,1.0,0.0,,0.0,,,8.0,4.0,,5.0,,,2.0,1.0,,1.0,,,1.0,1.0,,1.0,,,8.0,4.0,,5.0,,,1400.0,47.0,,53.0,,,1000.0,37.5,,48.6,,,1000.0,37.0,,50.0,,,1260.0,44.0,,52.2,,,1330.0,45.5,,52.6,,,244.94897427831785,7.371114795831994,,3.911521443121589,,,17,3,17,1,4,2019,12,4,69,-2.4492935982947064e-16,1.0,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,1.0
IT,Italy,2020-03-01,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,24.0,,,,,,24.0,,,,,,24.0,,,,,,24.0,,,,,,24.0,,,,,,,,,,,1,1,1,0,1,2020,3,1,72,1.0,6.123233995736766e-17,,,,,,0,,,,1,,,,,,,,,,,,52.6,,45.5,,,,52.6,52.6,,,,0.0,,,1.0,,,0.0,,,2.0
IT,Italy,2020-05-01,0.0,0.0,0.0,4.0,2.0,0.0,3.0,35.0,27.0,41.0,24.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,35.0,27.0,41.0,24.0,1.0,600.0,27.0,72.0,21.0,14.0,1.0,366.6666666666667,8.457142857142857,46.407407407407405,13.951219512195122,8.041666666666666,1.0,300.0,7.0,46.0,14.0,8.0,1.0,540.0,17.200000000000003,66.60000000000001,18.0,10.7,1.0,570.0,21.799999999999983,69.0,19.0,11.849999999999998,1.0,208.16659994661327,6.700934338463806,15.342899282878657,3.754671886544783,2.3494526035295715,,131,6,131,6,8,2020,5,2,74,0.49999999999999994,-0.8660254037844387,,,,,,1,,,,2,,,,,,,,,,24.0,,,,,,,,52.6,52.6,,,,0.0,,,1.0,,,0.0,-3.366666666666685,-0.17024151088751463,3.0
IT,Italy,2020-09-01,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,14.24468,,,,,,14.24468,,,,,,14.24468,,,,,,14.24468,,,,,,14.24468,,,,,,,,,1,1,1,1,1,2020,9,3,78,-1.0,-1.8369701987210297e-16,,,,,,1,,,,3,,,,,,,,,,,,,,,11.849999999999998,11.849999999999998,,35.8,52.6,23.758787847867996,,,1.0,,,2.0,,,1.0,,,4.0
IT,Italy,2021-01-01,,,,,,2.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,19.0,,,,,,17.5,,,,,,17.5,,,,,,18.7,,,,,,18.85,,,,,,2.1213203435596424,2,1,2,2,1,2021,1,1,82,0.49999999999999994,0.8660254037844387,,,,2.9,,1,,,,3,,,,,,,,,,,,,,,11.849999999999998,11.849999999999998,,16.62234,19.0,3.3625190187120135,,,1.0,,,3.0,,,1.0,,,4.0
IT,Italy,2021-03-01,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,34.0,,,,,,34.0,,,,,,34.0,,,,,,34.0,,,,,,34.0,,,,,,,,,,,1,1,1,0,1,2021,3,1,84,1.0,6.123233995736766e-17,,2.9,,,,1,,,,3,,,,,,,,,,,,,,,11.849999999999998,11.849999999999998,,16.62234,19.0,3.3625190187120135,,,1.0,,,3.0,,,1.0,9.675000000000004,0.5959566321245203,4.0
IT,Italy,2021-04-01,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,400.0,,,2.9,,,400.0,,,2.9,,,400.0,,,2.9,,,400.0,,,2.9,,,400.0,,,2.9,,,,,,,,,2,2,2,2,2,2021,4,2,85,0.8660254037844387,-0.4999999999999998,,,,,,1,,,,4,,,,,,34.0,,,,,,,,,,,,14.24468,14.24468,,,,1.0,-25.714893333333332,-1.2299451458353865,3.0,,,1.0,,,5.0
IT,Italy,2021-07-01,,0.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,7.4,55.0,,,,,7.4,55.0,,,,,7.4,55.0,,,,,7.4,55.0,,,,,7.4,55.0,,,,,,,,,,2,2,2,1,2,2021,7,3,88,-0.4999999999999997,-0.8660254037844388,,,,,,1,,,,4,,,,,,,,,,,,2.9,,,,,,2.9,2.9,,,,1.0,,,4.0,,,1.0,-18.86,-1.2821094521170153,5.0
IT,Italy,2021-12-01,,0.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,9.93,22.89,4.0,,5.32,,9.93,22.89,4.0,,5.32,,9.93,22.89,4.0,,5.32,,9.93,22.89,4.0,,5.32,,9.93,22.89,4.0,,5.32,,,,,,,4,4,4,1,4,2021,12,4,93,-2.4492935982947064e-16,1.0,,37.0,,,,1,,,,5,,,,,,,,,,,,,,,,,,2.9,2.9,,,,1.0,-18.18617,-0.8509688053134778,4.0,,,2.0,-13.186666666666664,-0.8650134973626794,6.0
IT,Italy,2022-01-01,0.0,0.0,,0.0,,0.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,470.0,21.63,,37.0,,2.169813,470.0,21.63,,37.0,,2.169813,470.0,21.63,,37.0,,2.169813,470.0,21.63,,37.0,,2.169813,470.0,21.63,,37.0,,2.169813,,,,,,,4,4,4,0,4,2022,1,1,94,0.49999999999999994,0.8660254037844387,,,,,,1,,,44.8,6,,,,4.0,22.89,9.93,,,,,,,,,,,,3.45,4.0,0.7778174593052022,,,1.0,18.451064,0.9126907363564966,5.0,,,3.0,0.3971428571428568,0.026866957848259834,7.0
IT,Italy,2022-02-01,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,3.0,,,,,,3.0,,,,,,3.0,,,,,,3.0,,,,,,3.0,,,,,,,,,,,1,1,1,0,1,2022,2,1,95,0.8660254037844386,0.5000000000000001,,,,,,1,,,44.8,6,,,,37.0,,21.63,,4.0,22.89,9.93,,,,,,,,20.5,37.0,23.33452377915607,,,1.0,,,6.0,,,3.0,-18.2825,-1.3358505009150987,8.0
IT,Italy,2022-03-01,0.0,0.0,0.0,,,0.0,19.0,62.0,36.0,,,20.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,19.0,62.0,36.0,,,20.0,1016.89,62.278778,107.35717,,,9.088207,627.8022105263158,22.11044806451613,80.54855049999999,,,2.6349024,538.902,17.96988,81.836657,,,2.134513,837.8646,38.9303812,93.94163,,,4.167709600000001,861.0072999999996,49.62035784999999,97.110525,,,5.409788950000003,159.32058960423825,12.397884010913517,16.45855439089084,,,1.7957992919610564,137,4,137,0,4,2022,3,1,96,1.0,6.123233995736766e-17,,,,,,1,,,44.8,6,,,,,,3.0,,37.0,,21.63,,4.0,22.89,9.93,,,,20.5,37.0,23.33452377915607,,,1.0,,,6.0,48.147191666666664,2.036656934568241,3.0,30.36924673888888,2.141905491185208,9.0
IT,Italy,2022-05-01,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,6.14484,,,,,,6.14484,,,,,,6.14484,,,,,,6.14484,,,,,,6.14484,,,,,,,,,,,,1,1,1,0,1,2022,5,2,98,0.49999999999999994,-0.8660254037844387,,,,,,1,,,44.8,6,,,,,,,,,97.110525,49.62035784999999,,,,3.0,,,,37.0,37.0,,,,1.0,,,6.0,,,4.0,,,10.0
IT,Italy,2022-06-01,0.0,0.0,0.0,,,0.0,6.0,9.0,6.0,,,6.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,6.0,9.0,6.0,,,6.0,1216.5619,27.56991,95.271706,,,8.104523,613.2177133333333,8.087857966666666,85.02046766666666,,,5.343374966666667,513.16198,5.4343247,84.11131499999999,,,4.7945528,1101.05315,15.742190000000004,91.607343,,,8.01647485,1158.807525,21.656049999999997,93.4395245,,,8.060498925000001,424.8648271695956,8.521621828277166,6.246155503308626,,,2.319690147930792,27,4,27,0,4,2022,6,2,99,1.2246467991473532e-16,-1.0,,25.1,,,,1,,,44.8,6,0,,,,,,,,,,,,97.110525,49.62035784999999,,,,,,,,,1.0,,,6.0,32.43939325000001,1.0513038095993967,4.0,-0.6319857850000012,-0.03839570544192219,10.0
