Country_Code,Country,Date,CO_cities_count,NO2_cities_count,O3_cities_count,PM10_cities_count,PM25_cities_count,SO2_cities_count,CO_locations_count,NO2_locations_count,O3_locations_count,PM10_locations_count,PM25_locations_count,SO2_locations_count,CO_sources_count,NO2_sources_count,O3_sources_count,PM10_sources_count,PM25_sources_count,SO2_sources_count,CO_units_count,NO2_units_count,O3_units_count,PM10_units_count,PM25_units_count,SO2_units_count,CO_value_count,NO2_value_count,O3_value_count,PM10_value_count,PM25_value_count,SO2_value_count,CO_value_max,NO2_value_max,O3_value_max,PM10_value_max,PM25_value_max,SO2_value_max,CO_value_mean,NO2_value_mean,O3_value_mean,PM10_value_mean,PM25_value_mean,SO2_value_mean,CO_value_median,NO2_value_median,O3_value_median,PM10_value_median,PM25_value_median,SO2_value_median,CO_value_p90,NO2_value_p90,O3_value_p90,PM10_value_p90,PM25_value_p90,SO2_value_p90,CO_value_p95,NO2_value_p95,O3_value_p95,PM10_value_p95,PM25_value_p95,SO2_value_p95,CO_value_std,NO2_value_std,O3_value_std,PM10_value_std,PM25_value_std,SO2_value_std,total_records,observed_pollutants,total_locations,total_cities,total_sources
NO,Norway,2019-01-01,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,11.825271,,,,,,11.825271,,,,,,11.825271,,,,,,11.825271,,,,,,11.825271,,,,,,,,,,,1,1,1,1,1
NO,Norway,2019-03-01,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,10.261188,,,,,,10.261188,,,,,,10.261188,,,,,,10.261188,,,,,,10.261188,,,,,,,,,,,1,1,1,1,1
NO,Norway,2019-06-01,,0.0,,0.0,0.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.030492,,2.6,2.0,,,1.030492,,2.6,2.0,,,1.030492,,2.6,2.0,,,1.030492,,2.6,2.0,,,1.030492,,2.6,2.0,,,,,,,,3,3,3,0,3
NO,Norway,2019-07-01,,0.0,,0.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,2.960609,,13.0,,,,2.960609,,13.0,,,,2.960609,,13.0,,,,2.960609,,13.0,,,,2.960609,,13.0,,,,,,,,,2,2,2,0,2
NO,Norway,2019-10-01,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,6.8,,,,,,6.8,,,,,,6.8,,,,,,6.8,,,,,,6.8,,,,,,,,,1,1,1,0,1
NO,Norway,2019-11-01,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,65.8,,,,,,65.8,,,,,,65.8,,,,,,65.8,,,,,,65.8,,,,,,,,,,1,1,1,0,1
NO,Norway,2020-10-01,,0.0,,0.0,0.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,0.534639,,6.299785,3.841715,,,0.534639,,6.299785,3.841715,,,0.534639,,6.299785,3.841715,,,0.534639,,6.299785,3.841715,,,0.534639,,6.299785,3.841715,,,,,,,,3,3,3,0,3
NO,Norway,2021-03-01,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,19.319453,,,,,,19.319453,,,,,,19.319453,,,,,,19.319453,,,,,,19.319453,,,,,,,,,,,1,1,1,1,1
NO,Norway,2021-06-01,,0.0,,0.0,0.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,15.260231,,30.4,26.7,,,15.260231,,30.4,26.7,,,15.260231,,30.4,26.7,,,15.260231,,30.4,26.7,,,15.260231,,30.4,26.7,,,,,,,,3,3,3,0,3
NO,Norway,2022-01-01,,,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,14.920801,,,,,,8.2640615,,,,,,8.2640615,,,,,,13.589453100000002,,,,,,14.25512705,,,,,,9.414051282084696,2,1,2,0,1
NO,Norway,2022-07-01,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,191.258733,210.228271,,,,,191.258733,210.228271,,,,,191.258733,210.228271,,,,,191.258733,210.228271,,,,,191.258733,210.228271,,,,,,,,2,2,2,2,2
NO,Norway,2022-08-01,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,5.39,,,,,,5.39,,,,,,5.39,,,,,,5.39,,,,,,5.39,,,,,,,,,1,1,1,1,1
NO,Norway,2022-09-01,,1.0,,0.0,,,,2.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,2.0,,1.0,,,,13.847358,,14.7,,,,11.89107,,14.7,,,,11.89107,,14.7,,,,13.4561004,,14.7,,,,13.6517292,,14.7,,,,2.7666090215077377,,,,,3,2,3,1,2
NO,Norway,2022-10-01,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.477685,0.571742,,,,,1.477685,0.571742,,,,,1.477685,0.571742,,,,,1.477685,0.571742,,,,,1.477685,0.571742,,,,,,,,2,2,2,2,2
NO,Norway,2023-01-01,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,73.90228,,36.465275,30.357546,,,73.90228,,36.465275,30.357546,,,73.90228,,36.465275,30.357546,,,73.90228,,36.465275,30.357546,,,73.90228,,36.465275,30.357546,,,,,,,,3,3,3,3,3
NO,Norway,2023-03-01,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,7.061546,,,,,,7.061546,,,,,,7.061546,,,,,,7.061546,,,,,,7.061546,,,,,,,,,,,1,1,1,1,1
NO,Norway,2023-05-01,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,3.283947,2.471592,,,,,3.283947,2.471592,,,,,3.283947,2.471592,,,,,3.283947,2.471592,,,,,3.283947,2.471592,,,,,,,,2,2,2,2,2
NO,Norway,2023-06-01,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,15.6507,,,,,,15.6507,,,,,,15.6507,,,,,,15.6507,,,,,,15.6507,,,,,,,,,,,1,1,1,1,1
NO,Norway,2023-07-01,,2.0,,2.0,1.0,,,2.0,,2.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,2.0,,2.0,1.0,,,5.99639,,15.07,0.15883,,,3.7834125,,8.366571500000001,0.15883,,,3.7834125,,8.366571500000001,0.15883,,,5.5537945,,13.7293143,0.15883,,,5.775092249999999,,14.39965715,0.15883,,,3.129622793726506,,9.480079499098332,,,5,3,5,5,3
NO,Norway,2023-08-01,1.0,13.0,9.0,21.0,20.0,1.0,1.0,36.0,9.0,50.0,47.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,9.0,50.0,47.0,2.0,215.292,23.753932,78.4,19.040739,8.444217,1.7,215.292,4.235399694444444,48.033512333333334,5.06164656,2.4024692765957445,0.9856754999999999,215.292,2.876467,50.6,3.392504,1.743714,0.9856754999999999,215.292,10.150780000000001,68.00000000000001,9.373300799999999,4.899112399999999,1.5571351,215.292,11.20675125,73.2,11.686874849999993,5.689999999999998,1.6285675499999999,,4.63908313623592,20.097068311466323,3.6345412813809124,1.7698946277140062,1.0102073958353799,145,6,145,65,6
PK,Pakistan,2023-06-01,,,,,1.0,,,,,,4.0,,,,,,2.0,,,,,,1.0,,,,,,4.0,,,,,,21.0,,,,,,18.25,,,,,,19.0,,,,,,20.4,,,,,,20.7,,,,,,2.9860788111948193,,4,1,4,1,2
PE,Peru,2023-06-01,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,2.0,4.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,2.0,4.0,5.0,9.0,3443.1,37.43,1.05,40.37,28.81,64.82,1789.495,19.884285714285713,0.525,23.4275,20.357999999999997,17.808888888888887,1857.44,15.49,0.525,26.595,25.45,8.06,3165.8340000000003,33.83,0.9450000000000001,36.569,28.598,54.86,3304.4669999999996,35.629999999999995,0.9975,38.4695,28.704,59.83999999999999,1507.8616917454112,11.360325489971459,0.7424621202458749,16.846349505654533,11.94599807466919,23.687754982503325,31,6,31,6,6
PH,Philippines,2014-05-01,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,9.7,,,,,,9.7,,,,,,9.7,,,,,,9.7,,,,,,9.7,,,,,,,,1,1,1,1,1
PL,Poland,2022-10-01,4.0,7.0,6.0,8.0,5.0,2.0,4.0,7.0,6.0,8.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,6.0,8.0,5.0,2.0,302.14000000000004,28.334,50.0,59.4675,54.8116,7.54508,230.885,17.943057142857143,24.150666666666666,24.895737500000003,22.30614,5.825184999999999,230.7,22.4,19.805750000000003,21.3885,17.0,5.825184999999999,295.48600000000005,25.726580000000002,35.7,43.14056,42.2546,7.2011009999999995,298.81300000000005,27.030289999999997,42.85,51.30402999999999,48.53309999999999,7.373090499999999,70.6048201848382,9.1338414754978,12.806646568039062,16.999481574442832,19.39971862471206,2.4322988348576735,32,6,32,32,6
PL,Poland,2023-05-01,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,36.3238,,,,,,36.3238,,,,,,36.3238,,,,,,36.3238,,,,,,36.3238,,,,,,,,,1,1,1,1,1
PL,Poland,2023-06-01,53.0,112.0,96.0,149.0,80.0,85.0,56.0,138.0,100.0,179.0,95.0,88.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,138.0,100.0,179.0,95.0,88.0,1151.0,47.6,86.0044,41.36,25.0539,14.65,308.38550278571427,12.205169,33.16864784,17.734977541899443,12.564624,3.8734355454545453,293.695,10.42215,29.090172000000003,16.9887,11.8126,3.335305,471.5,24.78409,63.30794000000001,25.823000000000004,18.82,7.914594,567.8562499999999,31.634330000000002,71.60976,29.150999999999996,21.09154,8.639911999999999,184.7868147209859,8.722287712226452,19.898791311615355,6.275710858920582,4.504319579029268,2.9231341867617275,656,6,656,575,11
PT,Portugal,2022-10-01,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,19.0,,,,,,19.0,,,,,,19.0,,,,,,19.0,,,,,,19.0,,,,,,,,,1,1,1,1,1
PT,Portugal,2023-05-01,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,104.0,0.0,,,,,104.0,0.0,,,,,104.0,0.0,,,,,104.0,0.0,,,,,104.0,0.0,,,,,,,,,2,2,2,2,2
PT,Portugal,2023-06-01,6.0,14.0,14.0,13.0,10.0,8.0,14.0,58.0,40.0,52.0,19.0,19.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,58.0,40.0,52.0,19.0,19.0,3232.0,36.2,1996.0,38.7,8.8,9.0,378.2142857142857,7.977586206896552,99.175,12.921153846153846,3.9105263157894736,3.3368421052631576,164.5,5.7,62.5,9.95,4.0,2.4,259.00000000000006,17.19,84.0,22.080000000000002,7.22,6.84,1309.299999999999,19.275,85.39999999999998,27.069999999999983,7.809999999999998,7.199999999999996,823.1569790069886,7.1256404600654815,309.1216578613901,7.2707131170724395,2.2898070604898146,2.4062904891406305,202,6,202,65,9
QA,Qatar,2023-06-01,,,0.0,,0.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,0.019,,50.0,,,,0.019,,50.0,,,,0.019,,50.0,,,,0.019,,50.0,,,,0.019,,50.0,,,,,,,,2,2,2,0,2
RO,Romania,2022-10-01,,2.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,38.78915653,,,,,,36.10033007,,,,,,36.10033007,,,,,,38.251391238,,,,,,38.520273884,,,,,,3.8025748465996405,,,,,2,1,2,2,1
RO,Romania,2023-05-01,,24.0,27.0,5.0,5.0,3.0,,50.0,36.0,13.0,9.0,4.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,50.0,36.0,13.0,9.0,4.0,,51.61366883,112.60955277,30.358445,11.42478633,8.46057844,,14.5515004036,71.5993998625,19.06601858769231,8.899424214444444,6.424894865000001,,10.755229365,75.43029393500001,17.98076806,9.36109166,6.790937015000001,,26.665172026,98.535804645,22.833837588,10.789073274,8.432061424,,38.579544207999994,103.825478245,26.16889466599999,11.106929802,8.446319932000002,,11.09085583371766,22.627469769763916,4.150257837170764,1.957939066652336,2.3826563834650263,112,5,112,64,5
RU,Russian Federation,2023-06-01,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,59.4975163,,,,,,59.4975163,,,,,,59.4975163,,,,,,59.4975163,,,,,,59.4975163,,,,,,,,,,1,1,1,1,1
RW,Rwanda,2023-06-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,62.4,,,,,,62.4,,,,,,62.4,,,,,,62.4,,,,,,62.4,,,,,,,,1,1,1,0,1
SA,Saudi Arabia,2023-06-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,20.0,,,,,,20.0,,,,,,20.0,,,,,,20.0,,,,,,20.0,,,,,,,,1,1,1,0,1
RS,Serbia,2023-05-01,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,12.27346876,,,,,,12.27346876,,,,,,12.27346876,,,,,,12.27346876,,,,,,12.27346876,,,,,,,,,,,1,1,1,1,1
RS,Serbia,2023-06-01,29.0,39.0,18.0,25.0,25.0,39.0,41.0,66.0,31.0,51.0,49.0,58.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0,66.0,31.0,51.0,49.0,58.0,1414.246845,45.265590333333,108.72085,27.969166666667,18.6285,25.91561,319.0976886585366,15.336385972222242,46.28002632039366,16.54045888860136,11.091751348224706,9.549275437215146,232.13,13.77288,46.70295,16.13,10.537166666667,8.158477283333351,569.267215,27.0085539166665,61.9381,24.853684210526,15.105533333333002,16.414906535000007,1056.078925,33.6829808333335,80.235575,26.6959166666665,17.996335632183996,20.63477915833305,292.38085453097744,10.307923144757474,21.812810200988224,5.671647728789182,3.11657135751668,5.195318886733328,296,6,296,175,12
CS,Serbia and Montenegro,2023-05-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,14.0,,,,,,14.0,,,,,,14.0,,,,,,14.0,,,,,,14.0,,,,,,,,1,1,1,0,1
SG,Singapore,2015-09-01,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,282.9,,,,,,282.9,,,,,,282.9,,,,,,282.9,,,,,,282.9,,,,,,,,1,1,1,1,1
SK,Slovakia,2022-04-01,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1033.21,23.2308,,17.718,9.8534,2.72783,1033.21,23.2308,,17.718,9.8534,2.72783,1033.21,23.2308,,17.718,9.8534,2.72783,1033.21,23.2308,,17.718,9.8534,2.72783,1033.21,23.2308,,17.718,9.8534,2.72783,,,,,,,5,5,5,5,5
SK,Slovakia,2022-12-01,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,19.863,,,,,,19.863,,,,,,19.863,,,,,,19.863,,,,,,19.863,,,,,,,,,,1,1,1,1,1
SK,Slovakia,2023-04-01,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,72.454,,,,,,72.454,,,,,,72.454,,,,,,72.454,,,,,,72.454,,,,,,,,,,1,1,1,1,1
SK,Slovakia,2023-05-01,8.0,8.0,8.0,8.0,8.0,8.0,12.0,23.0,14.0,34.0,32.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,23.0,14.0,34.0,32.0,12.0,957.116,57.2109,117.922,77.19,45.565,19.888,384.94599999999997,11.839111304347826,74.07657142857143,17.75350294117647,10.875853125,6.841364166666668,324.916,6.11247,69.28999999999999,17.1755,10.0859,3.33697,685.6412,21.401760000000003,107.2968,21.7137,12.8766,15.309780000000002,811.7795999999998,30.343659999999986,111.9992,22.065150000000003,13.137,17.439234999999996,255.55004398142663,12.710898584992579,28.307669245451667,11.477316285467511,6.679792530580782,6.259370061269539,127,6,127,48,6
SI,Slovenia,2022-01-01,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,37.0,,,,,,37.0,,,,,,37.0,,,,,,37.0,,,,,,37.0,,,,,,,,,1,1,1,1,1
SI,Slovenia,2022-05-01,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,20.0,,,,,,20.0,,,,,,20.0,,,,,,20.0,,,,,,20.0,,,,,,,,,1,1,1,1,1
SI,Slovenia,2022-11-01,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,28.0,,,,,,28.0,,,,,,28.0,,,,,,28.0,,,,,,28.0,,,,,,,,,1,1,1,1,1
SI,Slovenia,2023-01-01,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,18.0,,,,,,18.0,,,,,,18.0,,,,,,18.0,,,,,,18.0,,,,,,,,,1,1,1,1,1
SI,Slovenia,2023-05-01,,,,18.0,,,,,,18.0,,,,,,1.0,,,,,,1.0,,,,,,18.0,,,,,,27.0,,,,,,19.555555555555557,,,,,,19.0,,,,,,24.0,,,,,,24.449999999999996,,,,,,3.4847942334768063,,,18,1,18,18,1
ZA,South Africa,2017-09-01,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,3.0,,,,,,3.0,,,,,,3.0,,,,,,3.0,,,,,,3.0,,,,,,,,,1,1,1,1,1
ZA,South Africa,2019-04-01,,,,2.0,,1.0,,,,5.0,,5.0,,,,2.0,,1.0,,,,1.0,,1.0,,,,5.0,,5.0,,,,13.0,,0.0049,,,,8.2,,0.00286,,,,9.0,,0.0023,,,,12.2,,0.0047,,,,12.6,,0.0048,,,,4.324349662087931,,0.0017924843095547588,10,2,10,3,3
ZA,South Africa,2021-05-01,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.032381,,,,,,0.032381,,,,,,0.032381,,,,,,0.032381,,,,,,0.032381,,,,,,,,,,,1,1,1,1,1
ZA,South Africa,2021-06-01,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.018368,,,,,,0.018368,,,,,,0.018368,,,,,,0.018368,,,,,,0.018368,,,,,,,,,,1,1,1,1,1
ZA,South Africa,2021-07-01,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,1,1,1,1,1
ZA,South Africa,2021-08-01,,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,,0.003491,0.023242,59.64,34.821,0.001728,,0.001783,0.016718499999999997,59.64,34.821,0.001728,,0.001783,0.016718499999999997,59.64,34.821,0.001728,,0.0031494,0.0219373,59.64,34.821,0.001728,,0.0033202,0.02258965,59.64,34.821,0.001728,,0.0024154767645332463,0.009225622174140887,,,,7,5,7,7,5
ZA,South Africa,2021-09-01,1.0,1.0,,1.0,2.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,2.0,,0.095,0.014042,,63.892,22.366,,0.087,0.014042,,63.892,15.383,,0.087,0.014042,,63.892,15.383,,0.0934,0.014042,,63.892,20.9694,,0.0942,0.014042,,63.892,21.6677,,0.011313708498984755,,,,9.875453306051323,,6,4,5,5,4
ZA,South Africa,2021-10-01,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.51,0.006394,0.000641,86.289,3.873,0.007369,0.51,0.0036523333333333334,0.000641,37.85466666666667,3.873,0.007369,0.51,0.003761,0.000641,15.012,3.873,0.007369,0.51,0.0058674,0.000641,72.0336,3.873,0.007369,0.51,0.0061307,0.000641,79.1613,3.873,0.007369,,0.0027975833023045687,,41.967877410387736,,,10,6,9,9,6
ZA,South Africa,2021-11-01,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,0.003038,,15.753,4.613,0.0,,0.003038,,15.753,4.613,0.0,,0.003038,,15.753,4.613,0.0,,0.003038,,15.753,4.613,0.0,,0.003038,,15.753,4.613,0.0,,,,,,,4,4,4,4,4
ZA,South Africa,2021-12-01,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,2.0,1.0,,,,,15.47,19.429,,,,,14.447,19.429,,,,,14.447,19.429,,,,,15.265400000000001,19.429,,,,,15.367700000000001,19.429,,,,,1.4467404743076777,,,3,2,2,2,2
ZA,South Africa,2022-02-01,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,1.805,0.005365,0.031068,42.169,3.0,0.016043,0.828,0.0026825,0.01167475,22.893,3.0,0.006668,0.582,0.0026825,0.0069815,26.5,3.0,0.003951,1.5604,0.0048285,0.024140400000000003,39.035199999999996,3.0,0.013624600000000002,1.6826999999999999,0.00509675,0.027604199999999992,40.60209999999999,3.0,0.014833800000000001,0.8801721422540024,0.0037936278810658274,0.013194246760741336,21.309696314119538,,0.008354689641153646,16,6,15,14,6
ZA,South Africa,2022-03-01,2.0,3.0,1.0,2.0,,3.0,2.0,3.0,2.0,2.0,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,4.0,2.0,3.0,,3.0,0.424,0.00661,0.006776,20.825,,0.003496,0.247,0.0020975,0.004959,13.793666666666667,,0.0024493333333333333,0.247,0.0007555,0.004959,20.556,,0.002549,0.3886,0.004948600000000001,0.0064126,20.7712,,0.0033066,0.4063,0.0057792999999999985,0.0065943,20.798099999999998,,0.0034013,0.2503158005400378,0.0030281094762243986,0.0025696260428319136,11.946422909529586,,0.001099891964391655,14,5,12,11,5
ZA,South Africa,2022-04-01,,3.0,,,,2.0,,3.0,,,,2.0,,1.0,,,,1.0,,1.0,,,,1.0,,4.0,,,,2.0,,0.022092,,,,0.004413,,0.0063505,,,,0.0040895,,0.0014675,,,,0.0040895,,0.016195800000000003,,,,0.0043483,,0.01914389999999999,,,,0.00438065,,0.010536801238200012,,,,0.0004574980874276964,6,2,5,5,2
ZA,South Africa,2022-05-01,2.0,9.0,8.0,8.0,7.0,15.0,2.0,10.0,11.0,13.0,12.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,21.0,11.0,14.0,13.0,28.0,2.228,0.025281,0.17792,537.319,325.26,0.14067,1.25,0.005267285714285715,0.02677627272727273,92.58064285714285,62.138,0.012267785714285714,1.25,0.004175,0.009841,45.9095,22.519,0.0057735,2.0324000000000004,0.008609,0.029029,185.0351,111.9282,0.018463700000000013,2.1302000000000003,0.01295,0.1034745,308.93174999999985,197.99039999999968,0.03470589999999999,1.3831008640008873,0.0057666123169748205,0.05093695273196249,141.9641723250608,90.40399282480098,0.026463892986982374,89,6,66,49,6
ZA,South Africa,2022-06-01,1.0,2.0,2.0,5.0,3.0,4.0,1.0,2.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,10.0,6.0,9.0,0.0,0.014276,0.041278,208.754,93.674,0.015786,0.0,0.004540000000000001,0.030150571428571433,33.3312,24.847333333333335,0.006940555555555556,0.0,0.002692,0.034237,9.6765,9.104,0.004349,0.0,0.008907200000000004,0.041278,65.87539999999994,61.4765,0.012846000000000002,0.0,0.011591599999999994,0.041278,137.31469999999985,77.57525000000001,0.014315999999999999,,0.00445055127671468,0.01333536600993942,63.14130740877075,35.080364956292385,0.0049541182896432525,40,6,17,17,6
ZA,South Africa,2022-07-01,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,6.0,1.0,15.885,0.017507,0.00105,460.479,239.626,0.016727,15.885,0.012590500000000001,0.0008515,218.8254,87.21,0.016727,15.885,0.012590500000000001,0.0008515,226.951,18.9605,0.016727,15.885,0.016523700000000002,0.0010103,368.1966,238.0465,0.016727,15.885,0.017015350000000002,0.0010301499999999999,414.33779999999996,238.83625,0.016727,,0.006952980979407323,0.00028072139213105923,152.41873411198506,117.15146390037131,,17,6,11,10,6
ZA,South Africa,2022-08-01,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,6.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,12.0,4.0,18.0,24.0,32.0,0.587,0.015087,0.02626,128.0,100.0,0.157914,0.24533333333333332,0.003918916666666667,0.01745775,44.15427777777778,18.131249999999998,0.012222624999999999,0.149,0.0018304999999999999,0.020824,33.5,8.5,0.0029405,0.4994,0.0082932,0.0251173,75.10000000000001,38.5,0.031135800000000012,0.5431999999999999,0.011426749999999996,0.025688649999999997,93.14999999999995,41.699999999999996,0.043307899999999996,0.3051267496194546,0.00460571367401076,0.010751210765149509,30.97822160772184,22.76545981783349,0.029102846724465666,93,6,31,17,6
ZA,South Africa,2022-09-01,,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,4.0,3.0,5.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,4.0,2.0,8.0,6.0,10.0,,0.004025,0.023349,41.0,18.0,0.056642,,0.002504,0.0116745,31.597749999999998,16.0,0.010245599999999999,,0.002529,0.0116745,30.5,17.0,0.007386,,0.0036674000000000003,0.0210141,35.4,17.5,0.012955999999999981,,0.0038461999999999997,0.02218155,38.199999999999996,17.75,0.03479899999999994,,0.0012868001657859182,0.0165102362339247,4.282935633751357,2.5298221281347035,0.016581366960135305,30,5,17,11,5
